"","Index","power","temperature","humidity","occupancy"
"4728",2012-08-16 19:50:00,400.26,21,66.67,1
"4729",2012-08-16 20:00:00,351.01,21,68,1
"4730",2012-08-16 20:10:00,346.81,20,65,1
"4731",2012-08-16 20:20:00,343.61,20,69,1
"4732",2012-08-16 20:30:00,298.54,20,73,1
"4733",2012-08-16 20:40:00,349.11,20,73,1
"4734",2012-08-16 20:50:00,439.73,20,73,1
"4735",2012-08-16 21:00:00,417.09,20,73,1
"4736",2012-08-16 21:10:00,290.52,19,67,1
"4737",2012-08-16 21:20:00,273.21,19,72.5,1
"4738",2012-08-16 21:30:00,346.09,19,78,1
"4739",2012-08-16 21:40:00,345.99,18.33,81.33,1
"4740",2012-08-16 21:50:00,298.13,17.67,84.67,1
"4741",2012-08-16 22:00:00,305.06,17,88,1
"4742",2012-08-16 22:10:00,343.57,17,83,1
"4743",2012-08-16 22:20:00,347.45,16.5,88.5,1
"4744",2012-08-16 22:30:00,480.76,16,94,1
"4745",2012-08-16 22:40:00,753.34,16,94,1
"4746",2012-08-16 22:50:00,643.99,16,94,1
"4747",2012-08-16 23:00:00,581.88,16,94,1
"4748",2012-08-16 23:10:00,571.92,16,94,1
"4749",2012-08-16 23:20:00,509.31,16,94,1
"4750",2012-08-16 23:30:00,509.7,16,94,1
"4751",2012-08-16 23:40:00,449.06,15.67,96,1
"4752",2012-08-16 23:50:00,474.15,15.33,98,1
"4753",2012-08-17 00:00:00,518.31,15,100,1
"4754",2012-08-17 00:10:00,551.66,16,87,1
"4755",2012-08-17 00:20:00,607.38,15.5,93.5,1
"4756",2012-08-17 00:30:00,652.78,15,100,1
"4757",2012-08-17 00:40:00,516.4,15,98,1
"4758",2012-08-17 00:50:00,436.86,15,96,1
"4759",2012-08-17 01:00:00,290.12,15,94,1
"4760",2012-08-17 01:10:00,260.3,16,90,1
"4761",2012-08-17 01:20:00,407.07,15.5,92,1
"4762",2012-08-17 01:30:00,429.65,15,94,1
"4763",2012-08-17 01:40:00,449.58,15,94,1
"4764",2012-08-17 01:50:00,421.02,15,94,1
"4765",2012-08-17 02:00:00,493.08,15,94,1
"4766",2012-08-17 02:10:00,465.81,16,91,1
"4767",2012-08-17 02:20:00,406.4,15.6,92.8,1
"4768",2012-08-17 02:30:00,433.75,15.2,94.6,1
"4769",2012-08-17 02:40:00,353.64,14.8,96.4,1
"4770",2012-08-17 02:50:00,341.31,14.4,98.2,1
"4771",2012-08-17 03:00:00,426.77,14,100,1
"4772",2012-08-17 03:10:00,421.77,15,89,1
"4773",2012-08-17 03:20:00,2091.81,14.5,91.5,1
"4774",2012-08-17 03:30:00,4724.74,14,94,1
"4775",2012-08-17 03:40:00,4771.44,14,94,1
"4776",2012-08-17 03:50:00,4921.97,14,94,1
"4777",2012-08-17 04:00:00,4898.86,14,94,1
"4778",2012-08-17 04:10:00,4832.42,14,87,1
"4779",2012-08-17 04:20:00,387.86,13.5,93.5,1
"4780",2012-08-17 04:30:00,399.91,13,100,1
"4781",2012-08-17 04:40:00,408.35,13,100,1
"4782",2012-08-17 04:50:00,327.62,13,100,1
"4783",2012-08-17 05:00:00,420.35,13,100,1
"4784",2012-08-17 05:10:00,437.58,12.67,100,1
"4785",2012-08-17 05:20:00,422.11,12.33,100,1
"4786",2012-08-17 05:30:00,473.01,12,100,1
"4787",2012-08-17 05:40:00,482.24,12,100,1
"4788",2012-08-17 05:50:00,419.19,12,100,1
"4789",2012-08-17 06:00:00,409.43,12,100,1
"4790",2012-08-17 06:10:00,367.2,12,100,1
"4791",2012-08-17 06:20:00,458.18,12.5,97,1
"4792",2012-08-17 06:30:00,463.03,13,94,1
"4793",2012-08-17 06:40:00,951.53,13,94,1
"4794",2012-08-17 06:50:00,495.74,13,94,1
"4795",2012-08-17 07:00:00,450.86,13,94,1
"4796",2012-08-17 07:10:00,413.92,13,99,1
"4797",2012-08-17 07:20:00,413.58,13,96.5,1
"4798",2012-08-17 07:30:00,512.5,13,94,1
"4799",2012-08-17 07:40:00,538.38,13.33,96,1
"4800",2012-08-17 07:50:00,520.85,13.67,98,1
"4801",2012-08-17 08:00:00,577.08,14,100,1
"4802",2012-08-17 08:10:00,431.86,15,91,1
"4803",2012-08-17 08:20:00,1209.67,15,95.5,1
"4804",2012-08-17 08:30:00,762.86,15,100,1
"4805",2012-08-17 08:40:00,348.47,15.67,98,1
"4806",2012-08-17 08:50:00,425.3,16.33,96,1
"4807",2012-08-17 09:00:00,418.73,17,94,1
"4808",2012-08-17 09:10:00,520.67,17,86,1
"4809",2012-08-17 09:20:00,549.02,17,87,1
"4810",2012-08-17 09:30:00,405.88,17,88,1
"4811",2012-08-17 09:40:00,313.5,17.33,88,1
"4812",2012-08-17 09:50:00,271.93,17.67,88,1
"4813",2012-08-17 10:00:00,337.51,18,88,0
"4814",2012-08-17 10:10:00,355.96,18,76,0
"4815",2012-08-17 10:20:00,353.52,18.5,79.5,0
"4816",2012-08-17 10:30:00,421.52,19,83,0
"4817",2012-08-17 10:40:00,442.51,19.33,83,0
"4818",2012-08-17 10:50:00,362.09,19.67,83,0
"4819",2012-08-17 11:00:00,334.69,20,83,0
"4820",2012-08-17 11:10:00,316.77,20.33,81.33,0
"4821",2012-08-17 11:20:00,373.03,20.67,79.67,0
"4822",2012-08-17 11:30:00,679.57,21,78,0
"4823",2012-08-17 11:40:00,1701.25,21.33,76.33,0
"4824",2012-08-17 11:50:00,777.08,21.67,74.67,0
"4825",2012-08-17 12:00:00,358.2,22,73,1
"4826",2012-08-17 12:10:00,212.57,22,63,1
"4827",2012-08-17 12:20:00,166.21,22,66,1
"4828",2012-08-17 12:30:00,229.75,22,69,1
"4829",2012-08-17 12:40:00,571.73,22.33,67.67,1
"4830",2012-08-17 12:50:00,507.38,22.67,66.33,1
"4831",2012-08-17 13:00:00,650.31,23,65,1
"4832",2012-08-17 13:10:00,509.54,23,51,1
"4833",2012-08-17 13:20:00,395.82,23.5,56,1
"4834",2012-08-17 13:30:00,361.56,24,61,1
"4835",2012-08-17 13:40:00,322.14,24,61,1
"4836",2012-08-17 13:50:00,394.82,24,61,1
"4837",2012-08-17 14:00:00,486.64,24,61,1
"4838",2012-08-17 14:10:00,525.79,25,46,1
"4839",2012-08-17 14:20:00,436.7,25,48,1
"4840",2012-08-17 14:30:00,411.18,25,50,1
"4841",2012-08-17 14:40:00,472.71,25,52.33,1
"4842",2012-08-17 14:50:00,424.35,25,54.67,1
"4843",2012-08-17 15:00:00,369.19,25,57,1
"4844",2012-08-17 15:10:00,400.68,25,45,1
"4845",2012-08-17 15:20:00,365.25,25.5,48,1
"4846",2012-08-17 15:30:00,445.4,26,51,1
"4847",2012-08-17 15:40:00,458.39,26,51,1
"4848",2012-08-17 15:50:00,317.17,26,51,1
"4849",2012-08-17 16:00:00,252.75,26,51,1
"4850",2012-08-17 16:10:00,175.22,26,38,1
"4851",2012-08-17 16:20:00,288.37,26,44.5,1
"4852",2012-08-17 16:30:00,440.88,26,51,1
"4853",2012-08-17 16:40:00,478.13,26,49.67,1
"4854",2012-08-17 16:50:00,506.29,26,48.33,1
"4855",2012-08-17 17:00:00,462.31,26,47,1
"4856",2012-08-17 17:10:00,377.86,26.33,47.33,1
"4857",2012-08-17 17:20:00,293.56,26.67,47.67,1
"4858",2012-08-17 17:30:00,289.21,27,48,1
"4859",2012-08-17 17:40:00,258.95,27,47,1
"4860",2012-08-17 17:50:00,388.94,27,46,1
"4861",2012-08-17 18:00:00,559.7,27,45,1
"4862",2012-08-17 18:10:00,568.24,26,35,1
"4863",2012-08-17 18:20:00,1773.55,26,39.5,1
"4864",2012-08-17 18:30:00,818.38,26,44,1
"4865",2012-08-17 18:40:00,450.47,26,44,1
"4866",2012-08-17 18:50:00,646.22,26,44,1
"4867",2012-08-17 19:00:00,410.46,26,44,1
"4868",2012-08-17 19:10:00,436.18,26,35,1
"4869",2012-08-17 19:20:00,520.79,26,41,1
"4870",2012-08-17 19:30:00,478.49,26,47,1
"4871",2012-08-17 19:40:00,342.5,25.67,48,1
"4872",2012-08-17 19:50:00,398.21,25.33,49,1
"4873",2012-08-17 20:00:00,332.29,25,50,1
"4874",2012-08-17 20:10:00,330.42,24,43,1
"4875",2012-08-17 20:20:00,413.71,24,48,1
"4876",2012-08-17 20:30:00,455.28,24,53,1
"4877",2012-08-17 20:40:00,445.78,23.33,56.67,1
"4878",2012-08-17 20:50:00,376.45,22.67,60.33,1
"4879",2012-08-17 21:00:00,246.51,22,64,1
"4880",2012-08-17 21:10:00,372.89,21,56,1
"4881",2012-08-17 21:20:00,295.44,20.5,67,1
"4882",2012-08-17 21:30:00,313.12,20,78,1
"4883",2012-08-17 21:40:00,549.83,19.67,79.67,1
"4884",2012-08-17 21:50:00,472.8,19.33,81.33,1
"4885",2012-08-17 22:00:00,411.09,19,83,1
"4886",2012-08-17 22:10:00,345.39,18,77,1
"4887",2012-08-17 22:20:00,479.46,18.5,77.5,1
"4888",2012-08-17 22:30:00,615.66,19,78,1
"4889",2012-08-17 22:40:00,658.72,18.67,81.33,1
"4890",2012-08-17 22:50:00,607.18,18.33,84.67,1
"4891",2012-08-17 23:00:00,581.26,18,88,1
"4892",2012-08-17 23:10:00,572.62,17.67,88,1
"4893",2012-08-17 23:20:00,459.1,17.33,88,1
"4894",2012-08-17 23:30:00,457.81,17,88,1
"4895",2012-08-17 23:40:00,393.53,16.67,90,1
"4896",2012-08-17 23:50:00,391.66,16.33,92,1
"4897",2012-08-18 00:00:00,507.79,16,94,1
"4898",2012-08-18 00:10:00,581.05,17,81,1
"4899",2012-08-18 00:20:00,555.18,17,84.5,1
"4900",2012-08-18 00:30:00,475.88,17,88,1
"4901",2012-08-18 00:40:00,377.41,16.67,90,1
"4902",2012-08-18 00:50:00,367.44,16.33,92,1
"4903",2012-08-18 01:00:00,361.87,16,94,1
"4904",2012-08-18 01:10:00,457.16,16,85,1
"4905",2012-08-18 01:20:00,629.65,15.5,89.5,1
"4906",2012-08-18 01:30:00,629.52,15,94,1
"4907",2012-08-18 01:40:00,506.47,15,92,1
"4908",2012-08-18 01:50:00,447.97,15,90,1
"4909",2012-08-18 02:00:00,391.72,15,88,1
"4910",2012-08-18 02:10:00,299,16,90,1
"4911",2012-08-18 02:20:00,324.27,15.6,90.8,1
"4912",2012-08-18 02:30:00,371.52,15.2,91.6,1
"4913",2012-08-18 02:40:00,435.61,14.8,92.4,1
"4914",2012-08-18 02:50:00,460.58,14.4,93.2,1
"4915",2012-08-18 03:00:00,459.84,14,94,1
"4916",2012-08-18 03:10:00,356.46,15,87,1
"4917",2012-08-18 03:20:00,1943.64,14,93.5,1
"4918",2012-08-18 03:30:00,4702.67,13,100,1
"4919",2012-08-18 03:40:00,4742.26,13.33,100,1
"4920",2012-08-18 03:50:00,4816.36,13.67,100,1
"4921",2012-08-18 04:00:00,4925.65,14,100,1
"4922",2012-08-18 04:10:00,4870.17,14,90,1
"4923",2012-08-18 04:20:00,4848.09,14.5,92,1
"4924",2012-08-18 04:30:00,4709.8,15,94,1
"4925",2012-08-18 04:40:00,4729.98,14.33,96,1
"4926",2012-08-18 04:50:00,4849.97,13.67,98,1
"4927",2012-08-18 05:00:00,4894.7,13,100,1
"4928",2012-08-18 05:10:00,4893.88,13.33,98,1
"4929",2012-08-18 05:20:00,4859.95,13.67,96,1
"4930",2012-08-18 05:30:00,4787.65,14,94,1
"4931",2012-08-18 05:40:00,3133.69,13.67,96,1
"4932",2012-08-18 05:50:00,293.68,13.33,98,1
"4933",2012-08-18 06:00:00,186.17,13,100,1
"4934",2012-08-18 06:10:00,237.81,14,89,1
"4935",2012-08-18 06:20:00,351.22,13.8,90,1
"4936",2012-08-18 06:30:00,501.2,13.6,91,1
"4937",2012-08-18 06:40:00,473.29,13.4,92,1
"4938",2012-08-18 06:50:00,424.5,13.2,93,1
"4939",2012-08-18 07:00:00,316.39,13,94,1
"4940",2012-08-18 07:10:00,251.12,13,92,1
"4941",2012-08-18 07:20:00,193.09,13.5,93,1
"4942",2012-08-18 07:30:00,232.78,14,94,1
"4943",2012-08-18 07:40:00,372.26,14.33,94,1
"4944",2012-08-18 07:50:00,436.85,14.67,94,1
"4945",2012-08-18 08:00:00,498.89,15,94,1
"4946",2012-08-18 08:10:00,713.06,16,88,1
"4947",2012-08-18 08:20:00,614.59,16,91,1
"4948",2012-08-18 08:30:00,333.58,16,94,0
"4949",2012-08-18 08:40:00,485.93,16.67,92,0
"4950",2012-08-18 08:50:00,575.36,17.33,90,0
"4951",2012-08-18 09:00:00,324.39,18,88,0
"4952",2012-08-18 09:10:00,418.19,19,78,0
"4953",2012-08-18 09:20:00,363.02,19.5,80.5,0
"4954",2012-08-18 09:30:00,398.42,20,83,0
"4955",2012-08-18 09:40:00,270.99,20,83,0
"4956",2012-08-18 09:50:00,323.9,20,83,0
"4957",2012-08-18 10:00:00,381.22,20,83,0
"4958",2012-08-18 10:10:00,408.59,20,71,0
"4959",2012-08-18 10:20:00,921,21,72,0
"4960",2012-08-18 10:30:00,2747.34,22,73,0
"4961",2012-08-18 10:40:00,1857.34,22.33,71.67,0
"4962",2012-08-18 10:50:00,1655.34,22.67,70.33,0
"4963",2012-08-18 11:00:00,1472.73,23,69,0
"4964",2012-08-18 11:10:00,611.35,23.33,67.67,0
"4965",2012-08-18 11:20:00,1025.6,23.67,66.33,0
"4966",2012-08-18 11:30:00,761.55,24,65,0
"4967",2012-08-18 11:40:00,972.12,24.33,63.67,0
"4968",2012-08-18 11:50:00,1129.2,24.67,62.33,0
"4969",2012-08-18 12:00:00,937.72,25,61,0
"4970",2012-08-18 12:10:00,990.64,24,56,0
"4971",2012-08-18 12:20:00,397.14,24.5,60.5,0
"4972",2012-08-18 12:30:00,306.03,25,65,1
"4973",2012-08-18 12:40:00,285.78,25.33,62.33,1
"4974",2012-08-18 12:50:00,287.49,25.67,59.67,1
"4975",2012-08-18 13:00:00,359.69,26,57,1
"4976",2012-08-18 13:10:00,413.85,25,51,1
"4977",2012-08-18 13:20:00,895.58,26,52.5,1
"4978",2012-08-18 13:30:00,3108.08,27,54,1
"4979",2012-08-18 13:40:00,1825.4,27,55.33,1
"4980",2012-08-18 13:50:00,558.88,27,56.67,1
"4981",2012-08-18 14:00:00,351.5,27,58,1
"4982",2012-08-18 14:10:00,687.29,27,46,1
"4983",2012-08-18 14:20:00,2940.17,27.5,50,1
"4984",2012-08-18 14:30:00,1317.63,28,54,1
"4985",2012-08-18 14:40:00,394.97,28.33,54.33,1
"4986",2012-08-18 14:50:00,445.07,28.67,54.67,1
"4987",2012-08-18 15:00:00,366.31,29,55,1
"4988",2012-08-18 15:10:00,332.32,28,47,1
"4989",2012-08-18 15:20:00,396.72,28.5,51,0
"4990",2012-08-18 15:30:00,341.97,29,55,0
"4991",2012-08-18 15:40:00,455.41,29.33,51.67,0
"4992",2012-08-18 15:50:00,367.74,29.67,48.33,0
"4993",2012-08-18 16:00:00,330.1,30,45,0
"4994",2012-08-18 16:10:00,427.83,30,33,0
"4995",2012-08-18 16:20:00,376.51,30,36.5,0
"4996",2012-08-18 16:30:00,374.58,30,40,0
"4997",2012-08-18 16:40:00,319.4,30,38.33,0
"4998",2012-08-18 16:50:00,405.99,30,36.67,0
"4999",2012-08-18 17:00:00,563.96,30,35,0
"5000",2012-08-18 17:10:00,573.54,30,35,0
"5001",2012-08-18 17:20:00,520.77,30,35,0
"5002",2012-08-18 17:30:00,393.14,30,35,0
"5003",2012-08-18 17:40:00,284.78,30,34.33,0
"5004",2012-08-18 17:50:00,288.07,30,33.67,0
"5005",2012-08-18 18:00:00,321.06,30,33,0
"5006",2012-08-18 18:10:00,266.47,30,26,0
"5007",2012-08-18 18:20:00,326.44,30,34.5,0
"5008",2012-08-18 18:30:00,585.05,30,43,0
"5009",2012-08-18 18:40:00,1028.68,29.67,43.67,0
"5010",2012-08-18 18:50:00,501.56,29.33,44.33,0
"5011",2012-08-18 19:00:00,374.99,29,45,0
"5012",2012-08-18 19:10:00,304.66,29,35,0
"5013",2012-08-18 19:20:00,292.23,29,38.5,0
"5014",2012-08-18 19:30:00,283.89,29,42,0
"5015",2012-08-18 19:40:00,430.28,29,41.33,0
"5016",2012-08-18 19:50:00,462.29,29,40.67,0
"5017",2012-08-18 20:00:00,397.17,29,40,0
"5018",2012-08-18 20:10:00,293.11,27,33,0
"5019",2012-08-18 20:20:00,339.89,27,40.5,0
"5020",2012-08-18 20:30:00,360.99,27,48,0
"5021",2012-08-18 20:40:00,349.94,26,53.67,0
"5022",2012-08-18 20:50:00,327.28,25,59.33,0
"5023",2012-08-18 21:00:00,466.59,24,65,1
"5024",2012-08-18 21:10:00,462.32,22,58,1
"5025",2012-08-18 21:20:00,402.38,22,63.5,1
"5026",2012-08-18 21:30:00,405.56,22,69,1
"5027",2012-08-18 21:40:00,366.78,21.67,70.33,1
"5028",2012-08-18 21:50:00,325.71,21.33,71.67,1
"5029",2012-08-18 22:00:00,422.09,21,73,1
"5030",2012-08-18 22:10:00,541.35,21,65,1
"5031",2012-08-18 22:20:00,570.79,20,74,1
"5032",2012-08-18 22:30:00,467.14,19,83,1
"5033",2012-08-18 22:40:00,460.74,19,81.33,1
"5034",2012-08-18 22:50:00,429.7,19,79.67,1
"5035",2012-08-18 23:00:00,384.26,19,78,1
"5036",2012-08-18 23:10:00,462.75,18.67,81.33,1
"5037",2012-08-18 23:20:00,374.58,18.33,84.67,1
"5038",2012-08-18 23:30:00,413.98,18,88,1
"5039",2012-08-18 23:40:00,406.63,18,86.33,1
"5040",2012-08-18 23:50:00,465.54,18,84.67,1
"5041",2012-08-19 00:00:00,442.16,18,83,1
"5042",2012-08-19 00:10:00,302.96,18,82,1
"5043",2012-08-19 00:20:00,299.47,18,82.5,1
"5044",2012-08-19 00:30:00,304.76,18,83,1
"5045",2012-08-19 00:40:00,259.18,17.33,86.67,1
"5046",2012-08-19 00:50:00,334.52,16.67,90.33,1
"5047",2012-08-19 01:00:00,367.65,16,94,1
"5048",2012-08-19 01:10:00,359.8,17,86,1
"5049",2012-08-19 01:20:00,346.93,17,87,1
"5050",2012-08-19 01:30:00,370.15,17,88,1
"5051",2012-08-19 01:40:00,524.37,16.67,88,1
"5052",2012-08-19 01:50:00,545.28,16.33,88,1
"5053",2012-08-19 02:00:00,444.05,16,88,1
"5054",2012-08-19 02:10:00,384.63,16,88,1
"5055",2012-08-19 02:20:00,414.89,16,89.2,1
"5056",2012-08-19 02:30:00,468.24,16,90.4,1
"5057",2012-08-19 02:40:00,377.95,16,91.6,1
"5058",2012-08-19 02:50:00,460.22,16,92.8,1
"5059",2012-08-19 03:00:00,531.51,16,94,1
"5060",2012-08-19 03:10:00,643.4,15.67,94,1
"5061",2012-08-19 03:20:00,2446.87,15.33,94,1
"5062",2012-08-19 03:30:00,5193.11,15,94,1
"5063",2012-08-19 03:40:00,4932.33,15,96,1
"5064",2012-08-19 03:50:00,4727.55,15,98,1
"5065",2012-08-19 04:00:00,4747.45,15,100,1
"5066",2012-08-19 04:10:00,4839.43,16,90,1
"5067",2012-08-19 04:20:00,4502.38,15.5,95,1
"5068",2012-08-19 04:30:00,263.84,15,100,1
"5069",2012-08-19 04:40:00,317.17,15,100,1
"5070",2012-08-19 04:50:00,357.7,15,100,1
"5071",2012-08-19 05:00:00,463,15,100,1
"5072",2012-08-19 05:10:00,458.55,14.67,98,1
"5073",2012-08-19 05:20:00,426.09,14.33,96,1
"5074",2012-08-19 05:30:00,343.92,14,94,1
"5075",2012-08-19 05:40:00,282.35,14,96,1
"5076",2012-08-19 05:50:00,196.47,14,98,1
"5077",2012-08-19 06:00:00,303.7,14,100,1
"5078",2012-08-19 06:10:00,357.63,15,87,1
"5079",2012-08-19 06:20:00,352.58,14.5,90.5,1
"5080",2012-08-19 06:30:00,443.71,14,94,1
"5081",2012-08-19 06:40:00,383.18,14,94,1
"5082",2012-08-19 06:50:00,411.68,14,94,1
"5083",2012-08-19 07:00:00,336.43,14,94,1
"5084",2012-08-19 07:10:00,288.65,15,91,1
"5085",2012-08-19 07:20:00,276.36,15,95.5,1
"5086",2012-08-19 07:30:00,287.45,15,100,1
"5087",2012-08-19 07:40:00,415.34,15.33,100,1
"5088",2012-08-19 07:50:00,401.21,15.67,100,1
"5089",2012-08-19 08:00:00,338.45,16,100,1
"5090",2012-08-19 08:10:00,254.16,17,87,1
"5091",2012-08-19 08:20:00,249.33,17.5,87.5,1
"5092",2012-08-19 08:30:00,524.14,18,88,1
"5093",2012-08-19 08:40:00,802.59,18.67,86.33,1
"5094",2012-08-19 08:50:00,704.95,19.33,84.67,1
"5095",2012-08-19 09:00:00,438.16,20,83,1
"5096",2012-08-19 09:10:00,318.32,20,79,1
"5097",2012-08-19 09:20:00,192.72,20.5,81,1
"5098",2012-08-19 09:30:00,256.25,21,83,1
"5099",2012-08-19 09:40:00,252.64,21.33,81.33,1
"5100",2012-08-19 09:50:00,396.3,21.67,79.67,1
"5101",2012-08-19 10:00:00,459.37,22,78,1
"5102",2012-08-19 10:10:00,597.1,22,68,1
"5103",2012-08-19 10:20:00,520.06,23,68.5,1
"5104",2012-08-19 10:30:00,395.65,24,69,1
"5105",2012-08-19 10:40:00,439.1,24,69,0
"5106",2012-08-19 10:50:00,248.25,24,69,0
"5107",2012-08-19 11:00:00,281.53,24,69,0
"5108",2012-08-19 11:10:00,427.94,24.67,65,0
"5109",2012-08-19 11:20:00,357.83,25.33,61,0
"5110",2012-08-19 11:30:00,341.37,26,57,0
"5111",2012-08-19 11:40:00,348.99,26.33,57.33,0
"5112",2012-08-19 11:50:00,252.81,26.67,57.67,0
"5113",2012-08-19 12:00:00,307.72,27,58,0
"5114",2012-08-19 12:10:00,346.13,27,46,0
"5115",2012-08-19 12:20:00,416.11,27.5,50,0
"5116",2012-08-19 12:30:00,479.45,28,54,0
"5117",2012-08-19 12:40:00,419.71,28.33,52,0
"5118",2012-08-19 12:50:00,346.42,28.67,50,0
"5119",2012-08-19 13:00:00,1023.66,29,48,0
"5120",2012-08-19 13:10:00,430.23,28,43,0
"5121",2012-08-19 13:20:00,358.17,29,45.5,0
"5122",2012-08-19 13:30:00,279.08,30,48,0
"5123",2012-08-19 13:40:00,306.63,30,48,0
"5124",2012-08-19 13:50:00,431.82,30,48,0
"5125",2012-08-19 14:00:00,447.92,30,48,0
"5126",2012-08-19 14:10:00,390.62,30,38,0
"5127",2012-08-19 14:20:00,336.23,30.5,42,0
"5128",2012-08-19 14:30:00,304.74,31,46,0
"5129",2012-08-19 14:40:00,345.18,31,47,0
"5130",2012-08-19 14:50:00,338.15,31,48,0
"5131",2012-08-19 15:00:00,288.2,31,49,0
"5132",2012-08-19 15:10:00,357.91,31,44,0
"5133",2012-08-19 15:20:00,353.65,31.5,45,0
"5134",2012-08-19 15:30:00,452.78,32,46,0
"5135",2012-08-19 15:40:00,387.19,32,47,0
"5136",2012-08-19 15:50:00,350,32,48,0
"5137",2012-08-19 16:00:00,334.81,32,49,0
"5138",2012-08-19 16:10:00,306.7,32,39,0
"5139",2012-08-19 16:20:00,255.36,32,42.5,0
"5140",2012-08-19 16:30:00,362.43,32,46,0
"5141",2012-08-19 16:40:00,425.44,32.33,47,0
"5142",2012-08-19 16:50:00,585.34,32.67,48,0
"5143",2012-08-19 17:00:00,462.63,33,49,0
"5144",2012-08-19 17:10:00,437.58,33,47,0
"5145",2012-08-19 17:20:00,441.02,33,45,0
"5146",2012-08-19 17:30:00,387.14,33,43,0
"5147",2012-08-19 17:40:00,409.49,32.67,46,0
"5148",2012-08-19 17:50:00,406.41,32.33,49,0
"5149",2012-08-19 18:00:00,426.92,32,52,0
"5150",2012-08-19 18:10:00,499.49,31,41,0
"5151",2012-08-19 18:20:00,426.71,31,46.5,0
"5152",2012-08-19 18:30:00,349.38,31,52,0
"5153",2012-08-19 18:40:00,335,31,51,1
"5154",2012-08-19 18:50:00,593.26,31,50,1
"5155",2012-08-19 19:00:00,860.5,31,49,1
"5156",2012-08-19 19:10:00,562.97,31,40,1
"5157",2012-08-19 19:20:00,503.81,31,44.5,1
"5158",2012-08-19 19:30:00,443.23,31,49,1
"5159",2012-08-19 19:40:00,300.01,30.67,49.67,1
"5160",2012-08-19 19:50:00,362.19,30.33,50.33,1
"5161",2012-08-19 20:00:00,470.77,30,51,1
"5162",2012-08-19 20:10:00,532.17,29,48,1
"5163",2012-08-19 20:20:00,730.74,28,59,1
"5164",2012-08-19 20:30:00,731.23,27,70,1
"5165",2012-08-19 20:40:00,749.93,26.67,69.67,1
"5166",2012-08-19 20:50:00,698.02,26.33,69.33,1
"5167",2012-08-19 21:00:00,585.84,26,69,1
"5168",2012-08-19 21:10:00,599.94,24,71,1
"5169",2012-08-19 21:20:00,487.82,23.5,77,1
"5170",2012-08-19 21:30:00,575.46,23,83,1
"5171",2012-08-19 21:40:00,716.59,22.67,83,1
"5172",2012-08-19 21:50:00,780.72,22.33,83,1
"5173",2012-08-19 22:00:00,769.96,22,83,1
"5174",2012-08-19 22:10:00,567.56,21,84,1
"5175",2012-08-19 22:20:00,591.04,21,86,1
"5176",2012-08-19 22:30:00,611.82,21,88,1
"5177",2012-08-19 22:40:00,668.97,20.67,90,1
"5178",2012-08-19 22:50:00,711.18,20.33,92,1
"5179",2012-08-19 23:00:00,656.68,20,94,1
"5180",2012-08-19 23:10:00,600.54,20,94,1
"5181",2012-08-19 23:20:00,572.62,20,94,1
"5182",2012-08-19 23:30:00,536.45,20,94,1
"5183",2012-08-19 23:40:00,428.93,20,94,1
"5184",2012-08-19 23:50:00,503.62,20,94,1
"5185",2012-08-20 00:00:00,499.13,20,94,1
"5186",2012-08-20 00:10:00,589.05,20,89,1
"5187",2012-08-20 00:20:00,611.85,19.5,91.5,1
"5188",2012-08-20 00:30:00,652.51,19,94,1
"5189",2012-08-20 00:40:00,477.93,19,94,1
"5190",2012-08-20 00:50:00,343.72,19,94,1
"5191",2012-08-20 01:00:00,467.73,19,94,1
"5192",2012-08-20 01:10:00,436.51,20,92,1
"5193",2012-08-20 01:20:00,406.83,19,93,1
"5194",2012-08-20 01:30:00,442.36,18,94,1
"5195",2012-08-20 01:40:00,368.54,18,94,1
"5196",2012-08-20 01:50:00,356.93,18,94,1
"5197",2012-08-20 02:00:00,449.72,18,94,1
"5198",2012-08-20 02:10:00,465.73,19,89,1
"5199",2012-08-20 02:20:00,424.67,18.8,90,1
"5200",2012-08-20 02:30:00,327.07,18.6,91,1
"5201",2012-08-20 02:40:00,251.39,18.4,92,1
"5202",2012-08-20 02:50:00,304.78,18.2,93,1
"5203",2012-08-20 03:00:00,354.87,18,94,1
"5204",2012-08-20 03:10:00,349.97,19,88,1
"5205",2012-08-20 03:20:00,2110.04,18.5,91,1
"5206",2012-08-20 03:30:00,4817.86,18,94,1
"5207",2012-08-20 03:40:00,4881.53,18.33,94,1
"5208",2012-08-20 03:50:00,4833.57,18.67,94,1
"5209",2012-08-20 04:00:00,4891.24,19,94,1
"5210",2012-08-20 04:10:00,4841.27,20,87,1
"5211",2012-08-20 04:20:00,4823.84,19.5,90.5,1
"5212",2012-08-20 04:30:00,4885.84,19,94,1
"5213",2012-08-20 04:40:00,4845.8,19,94,1
"5214",2012-08-20 04:50:00,1181.17,19,94,1
"5215",2012-08-20 05:00:00,286.92,19,94,1
"5216",2012-08-20 05:10:00,256.34,18.67,94,1
"5217",2012-08-20 05:20:00,383.4,18.33,94,1
"5218",2012-08-20 05:30:00,450.56,18,94,1
"5219",2012-08-20 05:40:00,469.91,18,94,1
"5220",2012-08-20 05:50:00,458.37,18,94,1
"5221",2012-08-20 06:00:00,356.1,18,94,1
"5222",2012-08-20 06:10:00,473.25,18,89,1
"5223",2012-08-20 06:20:00,710.59,18,91.5,1
"5224",2012-08-20 06:30:00,409.1,18,94,1
